7,1,3
-10.6380952380953,-1589.7088017764,-1600,-1600,-1600,-1600,-1600
-9.26666666666665,-1048.58277666434,-1600,-1600,-1600,-1600,-1600
-5.80952380952385,-25.1644547376782,-1600,-1600,-1600,-1600,-1600
