"AAPL.Close","ABBV.Close","ABT.Close","ACN.Close","ADBE.Close","AGN.Close","AIG.Close","ALL.Close","AMGN.Close","AMZN.Close","AXP.Close","BA.Close","BAC.Close","BIIB.Close","BK.Close","BKNG.Close","BLK.Close","BMY.Close","BRK.B.Close","C.Close","CAT.Close","CELG.Close","CHTR.Close","CL.Close","CMCSA.Close","COF.Close","COP.Close","COST.Close","CSCO.Close","CVS.Close","CVX.Close","DHR.Close","DIS.Close","DUK.Close","DWDP.Close","EMR.Close","EXC.Close","F.Close","FB.Close","FDX.Close","GD.Close","GE.Close","GILD.Close","GM.Close","GOOG.Close","GOOGL.Close","GS.Close","HD.Close","HON.Close","IBM.Close","INTC.Close","JNJ.Close","JPM.Close","KHC.Close","KMI.Close","KO.Close","LLY.Close","LMT.Close","LOW.Close","MA.Close","MCD.Close","MDLZ.Close","MDT.Close","MET.Close","MMM.Close","MO.Close","MRK.Close","MS.Close","MSFT.Close","NEE.Close","NFLX.Close","NKE.Close","NVDA.Close","ORCL.Close","OXY.Close","PEP.Close","PFE.Close","PG.Close","PM.Close","PYPL.Close","QCOM.Close","RTN.Close","SBUX.Close","SLB.Close","SO.Close","SPG.Close","T.Close","TGT.Close","TXN.Close","UNH.Close","UNP.Close","UPS.Close","USB.Close","UTX.Close","V.Close","VZ.Close","WBA.Close","WFC.Close","WMT.Close","XOM.Close"
"2018-03-20",175.240005,112.650002,62.650002,162.880005,229.75,163.619995,55.630001,97.389999,182.029999,1586.51001,94.949997,337.630005,31.98,279.679993,54.43,2139.110107,557.52002,66.43,204.75,72.919998,154.059998,88.269997,327.609985,69.690002,34.57,98.669998,54.700001,187.350006,44.369999,62.939999,114.5,100.559998,101.349998,76.43,44.646938,70.550003,38.310001,10.99,168.149994,251.990005,225.380005,13.115385,76.919998,36.889999,1097.709961,1095.800049,263.190002,178.160004,144.227448,156.199997,51.549999,131.210007,114.639999,63.18,15.61,43.16,78.370003,335.600006,85.730003,182.509995,159.380005,42.349998,79.900002,47.200001,232.449997,61.52,54.639999,57.470001,93.129997,160.419998,317.5,66.800003,249.580002,47.049999,63.91,109.900002,36.330002,78.309998,100.269997,80.860001,58.259998,213.050003,58.66,65.559998,43.849998,154.580002,36.34,71.559998,109.459999,226.779999,137.770004,108.029999,52.599998,127.160004,124.910004,47.689999,66.050003,54.900002,87.949997,73.989998
"2018-03-21",171.270004,112.449997,62.419998,162.029999,226.850006,163.699997,55.84,96.839996,181.589996,1581.859985,94.739998,337.100006,31.870001,277.290009,54.610001,2144.97998,564.159973,66.099998,204.830002,73.32,155.800003,88.309998,325.470001,68.690002,34.490002,98.18,57.040001,186.070007,44.310001,62.419998,117.040001,99.809998,101.82,76.18,45.346336,71.150002,38.07,11.1,169.389999,249.020004,223.75,13.346154,76.489998,37.580002,1090.880005,1094,261.850006,178.020004,145.070892,156.690002,51.560001,131.190002,114.739998,61.990002,15.91,43,78.239998,335.470001,87.25,180.75,158.660004,42.029999,80.040001,47.220001,234.139999,60,54.689999,57.110001,92.480003,160.080002,316.480011,66.349998,248.559998,47.02,66.040001,108.739998,36.27,77.040001,97.75,81.040001,56.810001,213.479996,58.470001,67.739998,43.900002,154.339996,36,70.139999,108.639999,222.820007,138.559998,107.650002,52.549999,127,123.220001,47.279999,66.269997,54.790001,88.18,75.040001
"2018-03-22",168.850006,98.099998,60.93,150.229996,220.520004,162.580002,54.810001,94.650002,176.080002,1544.920044,91.410004,319.609985,30.549999,271.890015,52.02,2113.800049,539.419983,63.950001,197.630005,70.309998,146.899994,86.910004,322.970001,68.82,33.23,94.650002,56.5,182.639999,43.07,61.790001,113.699997,97.489998,100.599998,76.190002,44.12912,68.769997,38.369999,10.75,164.889999,236.270004,218.369995,12.836538,75.57,36.349998,1049.079956,1053.150024,252.600006,175.289993,140.777039,152.089996,50.830002,127.379997,109.949997,60.529999,15.36,42.759998,76.529999,327.149994,85.699997,175.520004,157.039993,41.049999,78.139999,45.709999,223.169998,60.389999,54.119999,54.639999,89.790001,161.889999,306.700012,64.419998,241.850006,45.889999,65.18,107.940002,35.599998,76.410004,97.669998,78.559998,55.580002,209.110001,57.77,65.519997,43.810001,152.529999,35.369999,68.889999,103.900002,215.210007,134.869995,104.449997,50.650002,124.07,119.989998,46.880001,65.830002,52.529999,87.139999,73.5
"2018-03-23",164.940002,97.459999,59.5,147.350006,215.020004,159.479996,53.41,92.25,169.429993,1495.560059,90.449997,321,29.17,260.130005,50.73,2087.01001,521.130005,62.060001,192.460007,67.900002,144.289993,84.980003,312.390015,68.379997,33.169998,92.389999,57.740002,180.839996,42.419998,60.860001,112.980003,95.940002,98.540001,75.169998,42.407532,67.360001,37.709999,10.56,159.389999,229.479996,218.809998,12.567307,72.839996,35.169998,1021.570007,1026.550049,245.259995,171.800003,137.326614,148.889999,49.360001,125.099998,107.010002,60.029999,15.01,42.330002,74.760002,336.309998,83.769997,171.830002,154.979996,40.509998,76.550003,44.080002,215.360001,59.27,53.41,52.07,87.18,159.490005,300.940002,64.629997,232.970001,44.790001,65.489998,106.150002,34.490002,75.910004,95.629997,76.440002,53.66,214.570007,56.310001,64.139999,43.110001,151.729996,34.700001,67.879997,101.360001,212.550003,131.940002,101.660004,49.25,122.309998,117,46.290001,65.43,50.98,85.419998,72.889999
"2018-03-26",172.770004,95.279999,61.07,152.850006,228.910004,160.199997,54.209999,94.519997,175.190002,1555.859985,92.620003,328.970001,30.440001,268.200012,52.139999,2133.709961,540.719971,63.400002,199.339996,69.779999,149.190002,87.169998,312.179993,68.190002,33.540001,95.07,59.080002,187.220001,44.060001,61.599998,115.349998,98.160004,100.650002,75.919998,43.362476,69.510002,38.099998,10.83,160.059998,239.850006,223.470001,12.394231,75.540001,35.990002,1053.209961,1054.089966,254.880005,176.380005,140.834534,153.369995,52.48,127.389999,110.309998,61.650002,15.13,42.689999,76.18,343.929993,89.300003,177.169998,158.009995,41.330002,78.459999,46.150002,220.240005,59.599998,54.040001,54.299999,93.779999,161.429993,320.350006,65.900002,244.479996,46.48,67.199997,106.809998,35.040001,76.410004,96.349998,78.949997,56.130001,218.729996,57.799999,64.459999,43.82,153.320007,34.689999,70.279999,106.599998,219.070007,133,103.699997,51.290001,126.639999,120.639999,47.07,67.470001,52.290001,87.5,74
"2018-03-27",168.339996,92.010002,60.279999,148.860001,213.800003,160.320007,53.779999,93.389999,171.149994,1497.050049,91.419998,321.119995,29.52,265.160004,50.720001,2077.560059,532.109985,62.41,196.149994,68.279999,146.990005,85.809998,310.220001,69.279999,32.990002,93.620003,59.139999,183.149994,42.68,60.599998,114.660004,97.25,99.360001,77.099998,42.797581,67.919998,38.470001,10.83,152.220001,234.639999,221.070007,12.923077,74.110001,34.869999,1005.099976,1006.940002,247.259995,174.679993,138.342575,151.910004,51.189999,127.209999,108.169998,60.700001,15.09,42.889999,75.660004,338.850006,85.959999,172.520004,157.479996,40.91,78.160004,45.490002,215.869995,60.720001,53.75,53.150002,89.470001,162.589996,300.690002,66.169998,225.520004,45.380001,65.82,107.639999,35.009998,77.790001,96.730003,76.309998,54.84,215.110001,57.459999,64.480003,44.529999,150.460007,34.900002,68.510002,102.559998,217.960007,131.300003,102.169998,49.860001,125.279999,117.400002,47.310001,65.959999,51.099998,86.050003,73.699997
"2018-03-28",166.479996,94.269997,59.23,147.410004,212.539993,165.649994,54.52,94.610001,170.460007,1431.420044,92.209999,320.019989,29.389999,271.820007,50.610001,2054.689941,528.030029,62.57,196.669998,68.260002,145.160004,88.410004,306.26001,70.800003,33.279999,94.269997,58.73,183.610001,41.66,62.709999,112.099998,96.519997,98.540001,77.419998,41.970409,67.300003,38.540001,10.86,153.029999,234.800003,217.279999,13.153846,74.779999,35.470001,1004.559998,1005.179993,249.369995,174.759995,137.307449,152.520004,49.599998,127.449997,108,61.369999,14.81,43.32,77.010002,335.329987,85.879997,170.350006,158.410004,40.59,78.459999,45.900002,216.539993,62.450001,55.09,52.91,89.389999,162.270004,285.769989,65.440002,221.350006,44.98,63.150002,109.18,35.299999,78.839996,99.790001,75.059998,54.700001,211.059998,57.900002,63.209999,44.639999,155.910004,35.560001,69.18,101.910004,218.5,130.759995,102.68,50.07,124.449997,116.989998,48,67.589996,51.48,87.769997,72.809998
"2018-03-29",167.779999,94.650002,59.919998,153.5,216.080002,168.289993,54.419998,94.800003,170.479996,1447.339966,93.279999,327.880005,29.99,273.820007,51.529999,2080.389893,541.719971,63.25,199.479996,67.5,147.380005,89.209999,311.220001,71.68,34.169998,95.82,59.290001,188.429993,42.889999,62.209999,114.040001,97.910004,100.440002,77.470001,42.844654,68.300003,39.009998,11.08,159.789993,240.110001,220.899994,12.961538,75.389999,36.34,1031.790039,1037.140015,251.860001,178.240005,138.505508,153.429993,52.080002,128.149994,109.970001,62.290001,15.06,43.43,77.370003,337.929993,87.75,175.160004,156.380005,41.73,80.220001,45.889999,219.520004,62.32,54.470001,53.959999,91.269997,163.330002,295.350006,66.440002,231.589996,45.75,64.959999,109.150002,35.490002,79.279999,99.400002,75.870003,55.41,215.820007,57.889999,64.779999,44.66,154.350006,35.650002,69.43,103.889999,214,134.429993,104.660004,50.5,125.82,119.620003,47.82,65.470001,52.41,88.970001,74.610001
"2018-04-02",166.679993,91.459999,58.209999,147.979996,212.279999,162.270004,53.119999,93.699997,166.050003,1371.98999,91,322.440002,29.309999,266.890015,50.150002,2030.859985,519,62,195,67.709999,143.889999,87.07,303.869995,70.150002,33.52,93.75,58.09,182.75,41.009998,61.040001,112.239998,96.099998,98.660004,77.099998,41.721588,66.279999,38.259998,10.86,155.389999,238.5,218.880005,12.615385,73.139999,35.759998,1006.469971,1012.630005,247.350006,172.899994,136.511932,150.070007,48.919998,124.559998,107.849998,60.060001,14.9,42.669998,75.699997,333,84.589996,171.600006,157.720001,40.709999,77.480003,45.02,212.619995,60.509998,53.27,52.720001,88.519997,162.369995,280.290009,64.120003,221.050003,45.009998,64.669998,107.050003,35.049999,77.400002,97.540001,75,53.810001,211.970001,56.240002,63.48,44.209999,153.080002,35.099998,68.980003,100.650002,217.199997,133.100006,103.839996,49.68,123.480003,118.389999,47.16,63.099998,51.349998,85.550003,73.220001
"2018-04-03",168.389999,90.589996,59,148.789993,215.929993,164.740005,53.73,95.120003,168.220001,1392.050049,92.739998,330.820007,29.59,266.480011,50.990002,2067.570068,528.72998,62.77,197.960007,68.480003,145.059998,86.830002,306.369995,70.949997,33.470001,95.440002,60.029999,182.610001,41.380001,62.580002,114.830002,98.230003,99.419998,77.260002,42.582382,67.849998,38.75,11.15,156.110001,241.039993,220.320007,12.625,73.75,36.939999,1013.409973,1018.679993,250.580002,173.759995,138.2659,149.850006,49.75,128.350006,109.330002,60.240002,15.01,43.380001,77.540001,334.709991,85.449997,172.470001,160.399994,41.18,78.349998,45.630001,216.330002,62.66,54.09,53.169998,89.709999,162,283.670013,66.699997,225.350006,44.889999,66.629997,108.190002,35.68,78.459999,99.849998,74.559998,54.779999,214.050003,58,64.790001,44.169998,154.229996,35.369999,69.529999,102.18,224.580002,134.380005,105.540001,50.27,124.910004,119.199997,47.5,63.169998,52.080002,86.800003,75.019997
"2018-04-04",171.610001,92.940002,59.459999,149.970001,225.050003,166.470001,54.220001,96.529999,173.520004,1410.569946,93.580002,327.440002,29.879999,272.399994,51.48,2071.01001,536.309998,62.98,200.110001,69.309998,145.179993,90.470001,311.690002,71.650002,34.310001,96.349998,59.560001,185.520004,41.200001,64.279999,114.480003,99.059998,100.949997,77.709999,42.831203,68.129997,38.779999,11.33,155.100006,238.759995,218.539993,12.769231,75.400002,38.029999,1025.140015,1029.709961,252.619995,177.440002,138.821793,154.119995,49.990002,130.410004,110.989998,61.380001,15.16,44.240002,78.599998,341.790009,88.059998,173.690002,161.729996,42.07,78.720001,45.849998,217.559998,63.349998,54.540001,53.669998,92.330002,162.330002,288.940002,68.419998,226.240005,45.509998,66.620003,110.18,36.130001,79.050003,100.919998,74.779999,54.990002,217,58.830002,64.809998,44.790001,156.279999,35.880001,71.860001,104.209999,228.789993,132.899994,106.410004,50.68,125.769997,119.809998,47.93,65.510002,52.91,87.220001,74.870003
"2018-04-05",172.800003,92.209999,59.860001,151.570007,223.539993,165.130005,54.549999,97.129997,172,1451.75,94.199997,336.399994,30.32,264.980011,51.73,2091.090088,538.400024,62.310001,200.850006,70.220001,148.130005,88.839996,317.019989,71.809998,34.599998,97.519997,60.459999,186.25,41.82,64.660004,117.290001,99.220001,102.110001,78.599998,44.008068,68.410004,39,11.35,159.339996,241.070007,221.220001,12.913462,74.82,38,1027.810059,1032.640015,255.809998,179.130005,140.316971,154.029999,50.380001,130.710007,111.879997,61.310001,15.5,44.400002,78.620003,346.649994,88.75,175.800003,163.949997,42.200001,79.699997,46.029999,218.669998,64.540001,54.529999,54.860001,92.379997,164,293.970001,69.589996,221.380005,45.959999,67.769997,110.57,35.73,78.800003,101.699997,76.949997,55.040001,219.389999,59.139999,65.769997,45.009998,155.550003,36.139999,72.440002,102.239998,229.070007,133.100006,107.18,51.080002,125.760002,121.190002,48.240002,64.650002,53.259998,87.809998,76.019997
"2018-04-06",168.380005,89.779999,57.57,147.380005,218.610001,161.520004,53.599998,95.900002,168.139999,1405.22998,91.910004,326.119995,29.629999,257.649994,50.349998,2033.410034,519.919983,60.880001,195.490005,68.599998,142.990005,86.949997,310.670013,71.639999,34.119999,94.720001,59.259998,183.960007,40.73,63.380001,114.760002,96.660004,100.349998,78.160004,42.844654,66.309998,38.630001,11.18,157.199997,234.289993,215.740005,12.557693,73.410004,37.68,1007.039978,1009.950012,249.970001,174.449997,136.809052,150.570007,48.790001,128.100006,109.089996,60.540001,15.17,43.919998,76.849998,334.660004,88.239998,169.699997,161.25,41.48,77.639999,45.27,212.25,63.849998,53.360001,53.040001,90.230003,162.75,288.850006,67.550003,214.25,44.830002,67.529999,109.300003,35.169998,78.43,101.019997,73.860001,53.119999,215.910004,58.34,64.360001,44.790001,154.100006,35.630001,72.290001,99.459999,223.960007,130.279999,105.330002,50.279999,122.760002,117.699997,47.48,63.470001,52.23,86.690002,74.870003
"2018-04-09",170.050003,90.480003,58.220001,148.25,219.169998,161.880005,53.299999,95.779999,169.619995,1406.079956,92.139999,322.480011,29.870001,257.519989,50.52,2048.73999,521.140015,60.48,195.330002,69.440002,143.080002,86.940002,316.51001,71.419998,33.950001,95.5,60.619999,184.410004,41.169998,63.310001,115.980003,97.599998,99.699997,78.470001,42.831203,66.190002,38.59,11.25,157.929993,234.320007,214.960007,12.336538,73.800003,37.830002,1015.450012,1020.090027,252.190002,172.509995,136.895309,152.690002,49.549999,129.479996,110.400002,60.650002,15.1,43.830002,77.339996,335.910004,85.239998,170.339996,161.229996,41.68,78.459999,45.549999,212.809998,63.25,56.16,53.349998,90.769997,162.130005,289.929993,67.18,215.410004,44.900002,68.93,109.379997,35.459999,78.160004,100.699997,75.190002,53.43,217.220001,58.700001,64.260002,44.77,153.419998,35.169998,71.480003,99.809998,222.729996,130.020004,104.599998,50.59,122.220001,118.790001,46.919998,62.849998,52.25,86.279999,74.870003
"2018-04-10",173.25,93.620003,59.139999,152.050003,224.529999,164.309998,53.52,97.120003,173.130005,1436.219971,93,334.829987,30.48,265.089996,51.380001,2077.590088,533.960022,61.209999,197.800003,70.510002,148.089996,89.440002,308.23999,71.730003,33.860001,96.82,62.34,183.550003,42.509998,63.970001,118.849998,99.519997,101.370003,77.519997,44.310692,67.559998,38.669998,11.45,165.039993,238,214.449997,12.548077,75.019997,39.07,1031.640015,1036.5,256.570007,173.490005,139.578979,155.389999,51.27,130.25,112.510002,61.25,15.61,43.990002,79.220001,339.359985,87.139999,174.720001,162.770004,41.740002,79.290001,46.459999,216.979996,64.220001,56.490002,54.139999,92.879997,161.800003,298.070007,67,227.910004,45.82,70.510002,109.400002,35.950001,78.370003,101.099998,76.790001,54.77,218.110001,59.41,66.709999,44.299999,154.929993,35.810001,72.790001,102.360001,226.789993,130.119995,106.019997,51.080002,122.959999,120.720001,48.27,63.759998,52.619999,86.449997,77.07
"2018-04-11",172.440002,93.639999,58.450001,148.399994,223.630005,165.059998,53.360001,96.199997,172.410004,1427.050049,91.599998,327.359985,29.9,265.98999,50.950001,2080.649902,525.309998,60.18,195.220001,69.889999,146.789993,88.709999,303.329987,71.379997,33.560001,95.349998,63.23,184.649994,42.43,63.07,119.25,98.419998,100.800003,77.080002,43.530598,67.080002,38.48,11.43,166.320007,238,216.320007,12.471154,74.330002,39,1019.969971,1025.060059,252.940002,172.860001,138.285065,155.360001,51.099998,129.630005,110.620003,61.540001,15.35,43.990002,78.730003,339.440002,86.650002,172.360001,163.339996,41.830002,78.589996,46.049999,214.330002,63.84,56.200001,52.740002,91.860001,161.039993,303.670013,66.830002,226.240005,45.610001,71.68,108.68,35.790001,78.269997,100.720001,76.5,55.009998,218.389999,59.419998,67.550003,44.470001,153.610001,35.25,72.82,102.339996,221.899994,131.199997,106.089996,50.549999,122.449997,119.779999,47.580002,64.110001,51.93,85.910004,77.43
"2018-04-12",174.139999,92.120003,58.830002,150.089996,226.960007,166.309998,53.490002,96.75,171.020004,1448.5,93.349998,337.480011,30.65,267.440002,52.009998,2085.810059,533.01001,58.84,198.130005,72.129997,150.139999,89.739998,306.339996,70.940002,33.130001,96.879997,63.240002,188.820007,43.34,64,119.230003,99,100.389999,76.139999,44.700741,68.199997,37.759998,11.31,163.869995,241.910004,218.220001,12.673077,75.290001,38.830002,1032.51001,1037.290039,259.589996,173.360001,140.384064,158.070007,52.720001,130.429993,113.370003,60.939999,15.34,44.029999,79.290001,342.880005,87.040001,174.800003,161.619995,42.029999,79.839996,47.029999,216.419998,63.400002,56.740002,53.849998,93.580002,159.070007,309.25,67.769997,234.600006,45.880001,71.779999,108.309998,36.32,77.790001,100.25,77.459999,55.200001,220.940002,59.43,67.559998,43.82,149.919998,35.16,72.43,104.239998,224.240005,134.419998,106.989998,51.240002,123.25,121.07,47.740002,64.040001,52.700001,85.43,77.220001
"2018-04-13",174.729996,91.830002,58.490002,150.130005,224.059998,164.369995,53.59,96.360001,171.479996,1430.790039,93.029999,329.279999,29.799999,265.390015,51.57,2085.860107,524.77002,58.650002,197,71.010002,150.229996,89.400002,305.910004,71.599998,33.02,96.389999,64.900002,188.910004,43,63.43,119.919998,99.239998,100.349998,76.669998,44.498993,68.419998,38.34,11.28,164.520004,244.490005,218.410004,12.971154,75.220001,38.73,1029.27002,1036.040039,255.919998,172.800003,140.048615,156.710007,51.860001,130.619995,110.300003,60.919998,15.33,44.509998,79.720001,342.600006,86.230003,174.270004,161.729996,42.09,79.57,46.919998,215.520004,63.950001,57.169998,52.98,93.080002,160.220001,311.649994,67.25,231.5,46.080002,73.629997,109.260002,36.32,78.370003,101.849998,77.269997,55.73,222.009995,59.240002,67.949997,43.939999,151.729996,35.139999,71.519997,102.160004,224.279999,134.320007,107.25,50.950001,122.709999,120.75,47.66,63.82,50.889999,86.019997,77.839996
"2018-04-16",175.820007,92.599998,59.27,151.419998,226.520004,166.449997,54.279999,97.529999,171.380005,1441.5,93.599998,331.769989,29.93,263.109985,51.990002,2096.590088,524.849976,54.080002,198.220001,70.07,152.139999,90.540001,312.839996,72.440002,33.529999,96.900002,65.730003,194.580002,43.299999,66.099998,120.699997,100.419998,100.239998,77.959999,45.063889,68.809998,38.59,11.38,164.830002,250.029999,218.399994,12.817307,74.690002,39.169998,1037.97998,1046.099976,257.880005,174.429993,140.652435,157.889999,52.400002,131.759995,110.209999,61.189999,15.68,44.68,80.120003,345.700012,86.059998,173.869995,161.630005,42.23,80.599998,47.389999,217.699997,64.25,58.650002,53.400002,94.169998,162.119995,307.779999,67.059998,231.490005,46.049999,74.910004,109.919998,36.529999,78.610001,102.949997,77.800003,54.77,225.089996,59.43,68.519997,45.07,152.279999,35.639999,72,103.5,230.320007,137.080002,109.25,51.41,123.809998,121.879997,48.389999,66.220001,50.799999,86.839996,78.540001
"2018-04-17",178.240005,93.589996,59.799999,154.240005,231.160004,166.830002,54.259998,97.75,174.880005,1503.829956,93.860001,336.720001,30.040001,264.75,52.189999,2162.310059,526.840027,52.380001,199.270004,69.739998,153.309998,91.099998,310.480011,72.230003,33.27,97.480003,66.510002,196,44.59,67.110001,121.459999,101.690002,102.169998,78.5,45.427032,69.389999,39.07,11.38,168.660004,252,221.410004,13.259615,75.470001,39.220001,1074.160034,1079.359985,253.630005,174.910004,142.521408,160.910004,53.540001,130.539993,110.209999,61.689999,16.02,44.880001,79.919998,349.140015,86.160004,178.339996,162.550003,41.91,80.629997,46.900002,220.089996,63.98,59.27,53.240002,96.07,163.220001,336.059998,67.510002,237.539993,46.66,75.220001,108.870003,36.330002,78.43,103.300003,80.029999,55.349998,227.110001,59.830002,68.660004,45.82,153.240005,35.360001,72.449997,105.389999,238.550003,137.690002,109.519997,51.02,124.529999,123.800003,48.849998,65.970001,50.57,87.900002,78.330002
"2018-04-18",177.839996,94.32,59.52,155.520004,231.100006,165.580002,54.459999,97.790001,175.110001,1527.839966,95.150002,341,29.530001,268.029999,52.259998,2180.600098,523.219971,52.299999,199.509995,68.980003,155.949997,91.010002,317.459991,72.080002,33.27,97.139999,66.419998,196.509995,44.630001,66.610001,123.82,102.400002,101.209999,78.279999,45.770008,70.620003,38.939999,11.33,166.360001,255.529999,225.490005,13.134615,75.68,38.93,1072.079956,1075.390015,254,179.850006,143.163574,148.789993,53.610001,127.720001,109.32,60.790001,16.17,44.509998,79.720001,351.149994,86.410004,179.460007,161.809998,41.990002,80.190002,47,219.520004,61.5,58.919998,53.259998,96.440002,162.860001,334.519989,66.199997,236.369995,47.080002,75.919998,106.980003,36.490002,78.199997,101.440002,80.339996,55.23,227.059998,59.5,70.339996,45.43,152.550003,35.209999,72.529999,105.349998,236.399994,138.960007,110.900002,50,124.800003,124.480003,48.619999,66.260002,50.389999,87.57,79.220001
"2018-04-19",172.800003,93.010002,59.880001,154.589996,227.619995,158.589996,55.18,97.980003,172.929993,1556.910034,102.370003,340.640015,30.18,266.019989,55.240002,2158.949951,525.059998,51.610001,200.380005,70.279999,155.699997,89.620003,315.549988,69.769997,33.48,98.349998,66.309998,195.070007,44.560001,65.860001,123.709999,101.5,100.889999,78.519997,44.741089,70.669998,38.959999,10.96,168.100006,251.589996,224.979996,13.451923,74.440002,37.77,1087.699951,1089.449951,254.169998,177.080002,141.975098,147.699997,52.220001,127.550003,111.720001,59.73,16.540001,44.310001,79.75,353.380005,84.879997,179.009995,159.529999,41.009998,80,47.439999,218.850006,57.779999,58.639999,54.700001,96.110001,162.539993,332.700012,65.730003,229.039993,46.82,75.989998,105.57,36.529999,74.949997,85.639999,79.68,52.57,228.059998,59.220001,70.279999,45.599998,150.279999,34.82,70.980003,101.290001,235.759995,137.990005,109.68,50.700001,123.849998,123.959999,48.43,65.279999,51.540001,87.889999,79.419998
"2018-04-20",165.720001,92.599998,59.189999,152.410004,225.240005,158.509995,55.43,98.309998,171.559998,1527.48999,100.790001,338.670013,30.26,263.019989,55.419998,2131.370117,524.419983,51.169998,200.130005,70,153.25,88.949997,310.940002,67.519997,33.209999,97.980003,65.790001,193.559998,44.09,65.120003,122.309998,101.339996,100.239998,77.68,44.411568,70.199997,38.599998,10.82,166.279999,247.119995,223.110001,13.980769,73.699997,37.610001,1072.959961,1077.319946,251.960007,177.009995,144.313705,144.899994,51.529999,126.660004,111.470001,58.220001,16.469999,43.740002,79.059998,351.98999,83.620003,177.080002,158.770004,40.110001,79.900002,47.490002,217.75,57.23,58.830002,54.459999,95,160.789993,327.769989,66.089996,228.710007,46.23,76.470001,102.480003,36.630001,73.800003,84.269997,78.730003,51.439999,227.350006,58,69.230003,45.220001,147.25,34.669998,70.32,99.959999,235.059998,135.660004,108.550003,50.43,123.080002,124.199997,47.900002,63.919998,52.560001,86.980003,79
"2018-04-23",165.240005,93.169998,58.84,153.039993,225.300003,159.889999,55.18,98.610001,174.660004,1517.859985,100.610001,338.839996,30.32,259.299988,55.73,2133.689941,519.849976,50.900002,199.419998,69.480003,153.990005,89.489998,309.970001,66.370003,33.869999,97.5,65.480003,193.350006,44.25,65.68,123.580002,101.199997,100.150002,77.989998,44.115669,69.900002,38.66,11.04,165.839996,248.820007,225.960007,13.961538,74.010002,37.689999,1067.449951,1073.810059,246.669998,177.660004,142.444733,145.860001,51.099998,126.830002,110.93,57.68,16.440001,43.98,80.199997,358.600006,84.349998,175.429993,158.990005,40.349998,80.019997,47.400002,215.880005,56.57,60.25,53.639999,95.349998,161.130005,318.690002,66.879997,223.880005,45.799999,77.239998,102.580002,36.799999,73,83.669998,78.209999,50.529999,228.130005,58.16,68.910004,45.240002,146.899994,34.889999,70.949997,98.089996,234.339996,136.029999,109.110001,50.540001,123.459999,124.459999,48.66,64.599998,52.610001,86.099998,79.57
"2018-04-24",162.940002,91.360001,58.310001,151.070007,217.889999,156.899994,55.09,97.389999,171.940002,1460.089966,100.440002,329.059998,30.190001,262.149994,55.389999,2067.290039,513.700012,51.580002,196.800003,69.120003,144.440002,89.139999,301.279999,66.629997,33.349998,97.419998,65.309998,192.509995,43.740002,66.599998,122.540001,100.099998,99.459999,78.220001,42.488232,68.300003,39.18,10.96,159.690002,245.559998,222.020004,14.115385,72.720001,37.93,1019.97998,1022.640015,242.490005,176.259995,141.102905,145.559998,51.450001,126.190002,110.410004,56.529999,16.27,43.07,80.089996,336.48999,82.910004,173.240005,157.320007,39.77,79.370003,47.610001,201.130005,55.299999,60.09,53.07,93.120003,162.169998,307.019989,66.970001,221.199997,45.529999,77.339996,101.440002,37.060001,72.5,82.489998,75.279999,49.939999,218.800003,57.810001,68.279999,45.700001,147.800003,35,70.529999,98.419998,234.220001,132.830002,108.220001,50.419998,122.099998,121.269997,49.669998,65,52.509998,86.529999,78.349998
"2018-04-25",163.649994,91.870003,58.650002,150.089996,217.320007,157.119995,55.400002,97.489998,174.830002,1460.170044,98.779999,342.859985,30.139999,269.450012,55.400002,2077.610107,512.219971,51.759998,196.800003,69.360001,145.190002,89.199997,300.350006,66.410004,34.259998,92.760002,65.059998,193.970001,43.709999,67.730003,122.720001,100.489998,101.150002,78.889999,42.797581,68.709999,39.16,11.11,159.690002,246.899994,214.529999,13.509615,73.25,38.110001,1021.179993,1022.98999,239.229996,177.389999,140.949554,145.940002,51.380001,126.760002,109.989998,56.849998,16.26,42.43,81.139999,329.5,81.480003,172.470001,155.940002,39.68,79.459999,47.830002,198.839996,55.84,59.630001,52.040001,92.309998,160.330002,305.76001,66.669998,216.660004,45.75,77.360001,101.150002,36.68,72.300003,81.809998,74,49.75,213.690002,57.709999,69.099998,46.029999,146.740005,35.200001,71.139999,103,234.899994,136.059998,108.660004,50.790001,121.449997,121.209999,50.099998,65.949997,53.110001,87.169998,79.5
"2018-04-26",164.220001,97.440002,59.5,152.289993,221.910004,160.529999,55.540001,97.529999,175.369995,1517.959961,100.230003,342.790009,30.07,273.859985,55.439999,2111.800049,522.719971,52.040001,197.029999,69.18,146.309998,92.080002,298.149994,66.589996,33.330002,91.660004,66.970001,195.259995,44.209999,68.690002,124.220001,101.779999,99.839996,79.839996,43.066578,67.489998,39.509998,11.43,174.160004,246.929993,211.75,13.826923,73.900002,38.25,1040.040039,1043.310059,240.089996,185.720001,140.700363,146.720001,53.049999,128.009995,110.099998,57.330002,16.219999,42.75,82.550003,330.399994,83.279999,178.160004,158.899994,39.77,80.589996,48.169998,197.089996,54.77,59.41,52.200001,94.260002,163.210007,313.980011,68.050003,225.220001,45.959999,77.599998,103.260002,36.849998,72.75,81.489998,76.029999,50.470001,211.070007,59.380001,69.470001,46.09,150.160004,33.099998,71.879997,102.720001,237.029999,132.179993,113.279999,50.779999,122.82,127.080002,49.759998,66.739998,52.439999,87.940002,80.860001
